ClienteID,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefonia,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
0742-MOABM,male,0,Yes,No,4,Yes,dsl,No,Yes,No,Month-to-month,Mailed check,65.60756321839081,179.35,1
5961-VUSRV,female,0,No,No,12,Yes,no,No,No,No,One year,Bank transfer (automatic),65.60756321839081,219.35,0
6778-JFCMK,male,0,No,No,24,Yes,dsl,Yes,No,Yes,One year,Mailed check,65.60756321839081,1288.75,0
6341-JVQGF,female,0,Yes,Yes,31,Yes,dsl,Yes,Yes,Yes,One year,Mailed check,65.60756321839081,2545.75,0
2232-DMLXU,female,0,Yes,No,1,Yes,dsl,No,No,Yes,Month-to-month,Mailed check,65.60756321839081,55.2,1
4811-JBUVU,male,0,No,No,30,Yes,fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),65.60756321839081,2723.15,0
0945-TSONX,female,0,Yes,Yes,47,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),65.60756321839081,4107.25,0
2651-ZCBXV,male,0,No,No,54,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),65.60756321839081,5760.65,0
3316-UWXUY,male,0,No,No,50,Yes,fiber optic,Yes,Yes,No,Month-to-month,Credit card (automatic),65.60756321839081,4747.5,0
8937-RDTHP,male,0,No,No,1,Yes,fiber optic,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,84.6,1
7083-MIOPC,female,0,No,No,72,Yes,no,No,No,No,Two year,Credit card (automatic),65.60756321839081,1566.9,0
1984-GPTEH,female,0,No,No,29,Yes,no,No,No,No,Month-to-month,Electronic check,65.60756321839081,702.0,0
1251-KRREG,male,0,No,No,2,Yes,dsl,No,No,No,Month-to-month,Mailed check,65.60756321839081,114.1,1
0621-JFHOL,female,0,No,No,10,Yes,dsl,No,Yes,No,Two year,Mailed check,65.60756321839081,299.05,0
9903-LYSAB,male,0,Yes,No,18,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1305.95,0
0094-OIFMO,female,1,No,No,11,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,1120.3,1
9227-UAQFT,male,0,No,No,16,Yes,no,No,No,No,Two year,Mailed check,65.60756321839081,284.35,0
7301-ABVAD,female,0,No,No,72,Yes,dsl,No,Yes,Yes,Two year,Bank transfer (automatic),65.60756321839081,6350.5,0
6614-FHDBO,male,0,No,No,72,Yes,fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),65.60756321839081,7878.3,0
7576-ASEJU,female,0,Yes,Yes,41,Yes,dsl,Yes,Yes,Yes,One year,Credit card (automatic),65.60756321839081,3187.65,0
9058-HRZSV,female,1,Yes,No,65,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,65.60756321839081,6126.15,0
4522-AKYLR,female,1,No,No,13,Yes,dsl,No,No,No,Month-to-month,Electronic check,65.60756321839081,731.3,0
0221-WMXNQ,male,1,No,No,4,Yes,fiber optic,Yes,No,No,Month-to-month,Electronic check,65.60756321839081,273.4,0
0303-UNCIP,male,0,No,No,41,Yes,dsl,No,No,No,One year,Mailed check,65.60756321839081,2531.8,0
9947-OTFQU,male,1,No,No,15,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1074.3,1
0322-YINQP,male,0,No,No,1,Yes,dsl,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,48.55,1
0959-WHOKV,male,0,No,No,42,Yes,fiber optic,Yes,No,No,One year,Electronic check,65.60756321839081,4298.45,0
4075-JFPGR,female,0,Yes,No,51,Yes,fiber optic,Yes,No,Yes,One year,Electronic check,65.60756321839081,4619.55,0
4629-NRXKX,female,0,Yes,Yes,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,147.15,1
9514-JDSKI,male,1,Yes,No,1,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,40.2,1
3282-ZISZV,male,0,No,Yes,32,Yes,dsl,No,Yes,Yes,One year,Credit card (automatic),65.60756321839081,2633.3,0
3675-YDUPJ,male,0,No,No,10,Yes,no,No,No,No,Month-to-month,Mailed check,65.60756321839081,193.05,0
4111-BNXIF,female,0,Yes,Yes,67,Yes,dsl,No,Yes,Yes,Two year,Electronic check,65.60756321839081,4103.9,0
7017-VFHAY,female,0,Yes,Yes,61,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),65.60756321839081,7008.15,0
6655-LHBYW,male,0,No,No,50,Yes,fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),65.60756321839081,5791.1,0
4959-JOSRX,female,0,Yes,No,2,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),65.60756321839081,80.55,1
5046-NUHWD,female,1,Yes,No,29,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,65.60756321839081,1228.65,0
7273-TEFQD,male,1,No,No,3,Yes,dsl,No,No,No,Month-to-month,Electronic check,65.60756321839081,132.2,1
3606-TWKGI,male,1,No,No,13,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,1364.3,1
7529-ZDFXI,male,1,Yes,No,57,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,4925.35,0
7605-BDWDC,female,0,No,No,31,Yes,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),65.60756321839081,1520.1,0
1950-KSVVJ,female,0,Yes,No,45,Yes,fiber optic,Yes,Yes,Yes,One year,Mailed check,65.60756321839081,5032.25,0
0123-CRBRT,female,0,Yes,Yes,61,Yes,dsl,Yes,Yes,Yes,Two year,Mailed check,65.60756321839081,5526.75,0
6292-TOSSS,male,0,No,No,50,Yes,no,No,No,No,Two year,Bank transfer (automatic),65.60756321839081,1195.25,0
3197-ARFOY,female,1,No,No,19,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,65.60756321839081,2007.25,0
6323-AYBRX,male,0,No,No,59,Yes,no,No,No,No,Two year,Mailed check,65.60756321839081,1099.6,1
7014-ZZXAW,female,0,Yes,No,71,Yes,no,No,No,No,Two year,Credit card (automatic),65.60756321839081,1732.95,0
4385-GZQXV,female,1,No,No,16,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,1511.2,1
7633-MVPUY,male,0,Yes,No,57,Yes,dsl,Yes,Yes,No,Two year,Electronic check,65.60756321839081,3450.15,0
6366-ZGQGL,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),65.60756321839081,24.8,1
4716-HHKQH,male,1,Yes,No,20,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,2172.05,0
5940-AHUHD,male,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,65.60756321839081,70.6,1
6432-TWQLB,male,0,Yes,No,5,Yes,fiber optic,No,Yes,No,Month-to-month,Electronic check,65.60756321839081,401.1,1
4484-GLZOU,female,0,Yes,No,52,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,5624.85,1
3179-GBRWV,male,1,Yes,No,21,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),65.60756321839081,1339.8,0
8645-KWHJO,male,0,No,No,14,Yes,dsl,No,Yes,Yes,Month-to-month,Electronic check,65.60756321839081,771.95,0
4130-MZLCC,female,0,No,No,5,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),65.60756321839081,244.75,0
0314-TKOSI,female,0,No,No,6,Yes,dsl,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,322.9,0
8229-MYEJZ,female,0,No,No,10,Yes,dsl,No,No,No,Month-to-month,Electronic check,65.60756321839081,498.25,0
2080-SRCDE,female,0,No,Yes,1,Yes,no,No,No,No,Month-to-month,Mailed check,65.60756321839081,25.4,0
9577-WJVCQ,female,0,No,No,68,Yes,dsl,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,3687.75,0
9512-UIBFX,male,0,Yes,Yes,18,Yes,fiber optic,No,No,Yes,Month-to-month,Mailed check,65.60756321839081,1779.95,1
6202-DYYFX,female,0,No,No,22,Yes,fiber optic,No,No,No,One year,Credit card (automatic),65.60756321839081,1783.6,0
3808-HFKDE,female,0,No,No,20,Yes,dsl,No,No,No,Month-to-month,Electronic check,65.60756321839081,927.15,0
5583-SXDAG,male,0,Yes,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,70.0,1
3488-PGMQJ,male,1,No,No,8,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,606.55,1
3580-REOAC,male,0,No,No,10,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),65.60756321839081,435.4,1
7534-BFESC,male,1,No,No,24,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,65.60756321839081,1712.7,1
3727-OWVYD,male,0,No,No,35,Yes,dsl,Yes,No,No,One year,Mailed check,65.60756321839081,2021.2,0
2294-SALNE,male,0,Yes,Yes,23,Yes,fiber optic,No,Yes,No,One year,Mailed check,65.60756321839081,1940.8,0
4847-TAJYI,female,1,No,No,6,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,567.8,0
1563-IWQEX,female,0,No,No,12,Yes,no,No,No,No,Month-to-month,Mailed check,65.60756321839081,220.35,0
8203-XJZRC,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,65.60756321839081,20.25,0
6556-DBKZF,female,0,Yes,Yes,71,Yes,fiber optic,No,No,No,Two year,Electronic check,65.60756321839081,5436.45,0
6851-WEFYX,male,1,Yes,No,35,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,3437.5,0
2985-JUUBZ,male,0,Yes,Yes,40,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,65.60756321839081,3015.75,0
6390-DSAZX,female,0,No,Yes,1,Yes,fiber optic,Yes,No,No,Month-to-month,Mailed check,65.60756321839081,73.6,1
0895-LMRSF,male,0,No,No,23,Yes,dsl,No,No,Yes,One year,Bank transfer (automatic),64.9,1509.8,0
8098-LLAZX,female,1,No,No,4,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,95.45,396.1,1
8266-VBFQL,male,0,No,No,4,Yes,fiber optic,No,Yes,No,Month-to-month,Electronic check,90.4,356.65,0
8181-YHCMF,female,0,Yes,Yes,68,Yes,dsl,No,Yes,Yes,Two year,Credit card (automatic),60.3,4109.0,0
2240-HSJQD,male,0,No,Yes,38,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,81.85,3141.7,0
1248-DYXUB,male,0,Yes,Yes,52,Yes,no,No,No,No,Two year,Mailed check,24.8,1229.1,0
0265-EDXBD,male,1,Yes,No,32,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.9,2303.35,1
4115-BNPJY,male,0,Yes,Yes,29,Yes,dsl,No,Yes,Yes,Two year,Mailed check,75.55,2054.4,0
3167-SNQPL,male,1,Yes,Yes,38,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,101.15,3741.85,0
4091-TVOCN,male,0,No,Yes,48,Yes,dsl,Yes,No,Yes,One year,Credit card (automatic),78.75,3682.45,0
1098-TDVUQ,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Bank transfer (automatic),19.25,19.25,0
7277-OZCGZ,female,0,No,No,22,Yes,fiber optic,Yes,Yes,No,Month-to-month,Electronic check,89.05,1886.25,0
1557-EMYVT,female,0,No,No,43,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),115.05,4895.1,0
2799-ARNLO,female,1,Yes,No,5,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,69.35,341.6,0
7563-BIUPC,male,0,No,No,5,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,80.6,415.55,1
5027-YOCXN,male,0,Yes,Yes,51,Yes,fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),110.05,5686.4,0
3973-SKMLN,male,0,No,No,71,Yes,no,No,No,No,Two year,Credit card (automatic),19.9,1355.1,0
2321-OMBXY,female,0,Yes,Yes,38,Yes,dsl,Yes,Yes,Yes,One year,Credit card (automatic),80.3,3058.65,1
2840-XANRC,male,1,Yes,No,24,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,93.15,2231.05,1
6745-JEFZB,male,0,Yes,No,35,Yes,fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),91.5,3236.35,0
5020-ZSTTY,female,1,No,No,54,Yes,dsl,Yes,Yes,Yes,One year,Bank transfer (automatic),82.45,4350.1,1
9880-TDQAC,female,0,Yes,Yes,72,Yes,dsl,No,Yes,Yes,Two year,Electronic check,60.0,4264.0,0
8705-WZCYL,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,44.8,44.8,0
7102-JJVTX,female,0,Yes,Yes,9,Yes,dsl,Yes,No,No,One year,Mailed check,48.6,422.3,0
8626-PTQGE,male,0,No,No,69,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),60.05,4176.7,0
4983-CLMLV,female,0,Yes,No,52,Yes,fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),102.7,5138.1,0
5701-YVSVF,female,1,Yes,No,11,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,82.9,880.05,0
5804-LEPIM,female,1,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.35,139.05,1
5697-GOMBF,female,1,Yes,Yes,28,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,35.9,973.65,0
2739-CACDQ,female,1,No,No,17,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),82.65,1470.05,0
9385-EHGDO,female,0,Yes,Yes,35,Yes,no,No,No,No,Two year,Mailed check,19.85,739.35,0
9498-FIMXL,female,0,No,No,8,Yes,no,No,No,No,One year,Mailed check,19.2,161.95,0
2379-GYFLQ,male,0,No,No,46,Yes,fiber optic,No,No,Yes,One year,Credit card (automatic),94.9,4422.95,0
0122-OAHPZ,female,0,No,No,7,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,73.85,511.25,1
2868-SNELZ,female,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,80.6,155.8,1
4322-RCYMT,male,0,Yes,Yes,68,Yes,dsl,No,Yes,No,One year,Bank transfer (automatic),75.8,5293.95,1
6680-NENYN,female,0,No,No,43,Yes,fiber optic,No,No,Yes,Two year,Electronic check,104.6,4759.85,1
2088-IEBAU,female,0,No,No,68,Yes,dsl,Yes,Yes,Yes,Two year,Electronic check,88.15,6148.45,0
7982-VCELR,female,0,No,No,36,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),94.8,3565.65,0
1343-EHPYB,male,0,Yes,No,63,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,103.4,6603.0,1
6035-BXTTY,female,1,No,No,32,Yes,dsl,No,Yes,No,Month-to-month,Bank transfer (automatic),54.65,1830.1,0
6885-PKOAM,female,0,Yes,No,71,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),85.75,6223.8,0
7520-HQWJU,female,0,Yes,Yes,66,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),67.45,4508.65,0
9639-BUJXT,male,0,No,No,63,Yes,no,No,No,No,One year,Mailed check,20.5,1328.15,0
5924-SNGKP,female,0,No,Yes,41,Yes,no,No,No,No,One year,Credit card (automatic),20.25,865.0,0
0021-IKXGC,female,1,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,72.1,72.1,0
2034-GDRCN,female,0,No,No,2,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,90.4,168.2,1
8966-SNIZF,female,0,Yes,No,70,Yes,no,No,No,No,Two year,Bank transfer (automatic),19.45,1303.5,0
6243-OZGFH,female,0,No,No,23,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,44.95,996.85,0
4654-DLAMQ,female,1,Yes,No,64,Yes,fiber optic,Yes,No,No,One year,Bank transfer (automatic),97.0,6430.9,0
0513-RBGPE,male,0,Yes,Yes,37,Yes,dsl,Yes,Yes,No,Two year,Credit card (automatic),62.8,2278.75,0
5160-UXJED,male,0,No,Yes,17,Yes,dsl,No,No,No,One year,Mailed check,44.6,681.4,0
4115-NZRKS,female,1,No,No,7,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,89.15,574.35,0
0219-YTZUE,male,0,Yes,Yes,4,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),84.8,371.9,1
0623-IIHUG,female,1,No,No,21,Yes,dsl,Yes,No,Yes,Month-to-month,Electronic check,41.9,840.1,1
4572-DVCGN,female,0,No,No,10,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),80.25,846.0,1
3351-NGXYI,female,1,No,No,16,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,54.1,889.0,0
8984-EYLLL,male,0,Yes,No,64,Yes,fiber optic,No,Yes,Yes,Two year,Electronic check,105.25,6823.4,0
9057-MSWCO,male,1,Yes,No,27,Yes,dsl,Yes,No,No,Month-to-month,Credit card (automatic),30.75,805.1,1
9833-TGFHX,male,0,Yes,Yes,42,Yes,fiber optic,Yes,No,Yes,One year,Electronic check,97.1,4016.75,0
9294-TDIPC,male,0,No,Yes,5,Yes,no,No,No,No,Month-to-month,Mailed check,20.2,83.75,0
5229-DTFYB,female,0,No,No,41,Yes,fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),98.8,3959.15,0
0104-PPXDV,male,0,Yes,No,58,Yes,dsl,No,No,No,One year,Credit card (automatic),50.3,2878.55,0
5176-LMJXE,female,0,No,No,47,Yes,no,No,No,No,Two year,Mailed check,20.55,945.7,0
3583-KRKMD,male,0,No,No,18,Yes,fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),75.9,1373.05,0
1010-DIAUQ,male,0,No,No,5,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),96.5,492.55,1
9069-LGEUL,male,0,Yes,No,23,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),59.95,1406.0,0
7302-ZHMHP,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,19.15,19.15,0
9571-EDEBV,male,0,Yes,No,71,Yes,fiber optic,No,No,Yes,One year,Credit card (automatic),98.65,6962.85,0
3520-FJGCV,male,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),112.6,8126.65,0
6563-VRERX,male,0,Yes,Yes,33,Yes,no,No,No,No,One year,Mailed check,20.6,690.25,0
0259-GBZSH,male,0,No,No,2,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,85.65,181.5,1
6122-EFVKN,male,0,No,Yes,24,Yes,dsl,Yes,Yes,No,Two year,Mailed check,35.75,830.8,0
2805-EDJPQ,female,0,Yes,Yes,56,Yes,fiber optic,No,Yes,No,One year,Credit card (automatic),99.75,5608.4,0
6862-CQUMB,male,0,No,No,37,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),96.1,3646.8,0
7156-MXBJE,female,0,No,No,43,Yes,dsl,No,Yes,Yes,One year,Credit card (automatic),85.1,3662.25,0
6158-HDPXZ,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,25.35,25.35,0
9601-BRXPO,female,0,Yes,No,25,Yes,fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),104.95,2566.5,1
2863-IMQDR,female,0,No,No,61,Yes,dsl,Yes,Yes,Yes,Two year,Electronic check,89.65,5308.7,0
5686-CMAWK,male,0,No,No,17,Yes,fiber optic,No,Yes,No,One year,Electronic check,86.75,1410.25,0
5651-CRHKQ,female,0,Yes,No,41,Yes,fiber optic,No,Yes,No,One year,Bank transfer (automatic),86.2,3339.05,0
6905-NIQIN,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,50.65,50.65,1
8204-YJCLA,male,1,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),64.8,4732.35,0
5167-ZFFMM,male,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),90.85,90.85,1
6583-SZVGP,male,0,No,No,48,Yes,fiber optic,No,No,Yes,Two year,Bank transfer (automatic),108.1,5067.45,0
4895-TMWIR,male,1,Yes,No,11,Yes,no,No,No,No,Month-to-month,Mailed check,19.95,214.75,1
0533-BNWKF,female,1,Yes,No,55,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,85.45,4874.7,1
1708-PBBOA,female,0,No,No,42,Yes,dsl,Yes,Yes,No,One year,Electronic check,54.75,2348.45,0
8782-LKFPK,male,0,No,No,44,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,90.4,4063.0,0
5522-JBWMO,male,0,No,Yes,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,44.0,44.0,0
3597-MVHJT,female,0,No,No,27,Yes,fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),95.6,2595.25,0
9774-NRNAU,male,1,Yes,No,27,Yes,dsl,No,Yes,Yes,Month-to-month,Bank transfer (automatic),84.8,2309.55,0
0224-RLWWD,female,1,No,No,2,Yes,dsl,No,No,No,Month-to-month,Electronic check,44.3,89.3,0
9967-ATRFS,female,0,No,No,19,Yes,no,No,No,No,Month-to-month,Mailed check,19.9,367.55,0
3951-NJCVI,female,1,Yes,No,42,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,95.05,3944.5,0
2977-CEBSX,female,0,No,No,66,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),90.05,5965.95,0
0177-PXBAT,male,1,Yes,No,33,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),109.9,3694.7,0
6599-CEBNN,female,0,No,No,34,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),73.95,2524.45,1
2519-ERQOJ,male,1,No,No,33,Yes,dsl,No,Yes,Yes,Month-to-month,Electronic check,54.6,1803.7,0
5876-QMYLD,female,0,Yes,Yes,23,Yes,no,No,No,No,One year,Mailed check,20.05,415.1,0
2277-AXSDC,female,0,No,No,32,Yes,no,No,No,No,One year,Bank transfer (automatic),19.75,624.15,0
9442-JTWDL,female,0,No,No,11,Yes,no,No,No,No,One year,Credit card (automatic),20.05,237.7,0
0979-PHULV,male,0,Yes,Yes,69,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),99.45,7007.6,1
3067-SVMTC,female,0,Yes,No,68,Yes,dsl,Yes,Yes,No,One year,Bank transfer (automatic),55.9,3848.8,0
5495-GPSRW,male,0,No,No,20,Yes,no,No,No,No,Two year,Mailed check,19.7,419.4,0
7606-BPHHN,male,0,No,No,72,Yes,no,No,No,No,Two year,Credit card (automatic),19.8,1468.75,0
4742-DRORA,male,0,Yes,Yes,60,Yes,fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),95.4,5812.0,0
0111-KLBQG,male,1,Yes,Yes,32,Yes,fiber optic,No,No,Yes,Month-to-month,Mailed check,93.95,2861.45,0
4800-VHZKI,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,19.9,19.9,1
7989-CHGTL,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,19.6,19.6,1
0334-GDDSO,male,1,No,No,3,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,81.35,233.7,1
4163-NCJAK,female,0,Yes,No,46,Yes,no,No,No,No,One year,Bank transfer (automatic),24.45,1066.15,0
5233-AOZUF,female,0,Yes,No,29,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.95,2149.05,0
5973-EJGDP,male,0,No,No,51,Yes,fiber optic,No,Yes,No,Month-to-month,Electronic check,87.35,4473.0,0
1996-DBMUS,female,1,Yes,No,48,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),70.65,3545.05,0
7916-VCCPB,female,0,Yes,Yes,16,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),73.25,1195.75,0
4686-GEFRM,male,0,Yes,No,70,Yes,fiber optic,No,Yes,No,Two year,Bank transfer (automatic),98.7,6858.9,0
5249-QYHEX,female,0,Yes,Yes,40,Yes,no,No,No,No,Two year,Mailed check,24.8,1024.7,0
0578-SKVMF,female,0,Yes,Yes,22,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,83.3,1845.9,1
5564-NEMQO,female,1,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),75.3,75.3,1
2233-FAGXV,female,0,Yes,Yes,5,Yes,no,No,No,No,Month-to-month,Mailed check,24.3,132.25,0
5605-IYGFG,female,0,No,No,7,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),69.85,515.45,0
7663-ZTEGJ,male,0,No,Yes,29,Yes,fiber optic,No,Yes,No,One year,Credit card (automatic),100.55,2830.45,0
3935-TBRZZ,male,0,Yes,Yes,44,Yes,no,No,No,No,One year,Mailed check,25.7,1110.5,0
8111-BKVDS,female,0,No,No,10,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),40.7,449.3,0
2055-SIFSS,female,1,Yes,No,55,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),51.65,2838.55,0
2806-MLNTI,male,1,Yes,No,52,Yes,fiber optic,No,No,Yes,One year,Bank transfer (automatic),105.1,5376.4,0
8734-DKSTZ,female,0,Yes,Yes,10,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,85.95,858.6,0
4360-PNRQB,male,0,No,No,18,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),75.6,1395.05,0
6152-ONASV,female,0,Yes,No,68,Yes,dsl,Yes,Yes,No,One year,Bank transfer (automatic),58.25,3975.7,0
9063-ZGTUY,female,0,Yes,Yes,61,Yes,no,No,No,No,Month-to-month,Mailed check,19.4,1182.55,1
7781-HVGMK,female,0,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),65.2,4784.45,0
2181-UAESM,male,0,No,No,2,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,53.45,119.5,0
2957-LOLHO,male,0,No,No,12,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),45.4,518.9,1
6048-NJXHX,male,0,Yes,No,41,Yes,no,No,No,No,Two year,Electronic check,19.75,899.45,0
2320-SLKMB,female,0,No,No,26,Yes,dsl,No,Yes,Yes,Month-to-month,Credit card (automatic),44.45,1183.8,0
4980-URKXC,male,0,Yes,No,36,Yes,no,No,No,No,One year,Bank transfer (automatic),20.85,720.05,0
4376-KFVRS,male,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),114.05,8468.2,0
5886-VLQVU,male,0,Yes,No,35,Yes,fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),89.85,3161.2,0
3577-AMVUX,male,0,No,No,1,Yes,dsl,No,Yes,No,Month-to-month,Mailed check,55.05,55.05,0
